********************************************************************************
Field Output Report, written Tue Jun 03 12:17:46 2025

Source 1
---------

   ODB: C:/lnms/Vid/VF/LinearnaPolja/PoljeU2/PoljeU2.odb
   Step: loading
   Frame: Increment      0: Step Time =    0.000

Loc 1 : Integration point values from source 1

Output sorted by column "Element Label".

Field Output reported at integration points for part: SPECIMEN-1

          Element              Int            S.S11            S.S22            S.S33            S.S12
               23                3   3.96403531E-03   21.8004920E-03               0.  -6.47977320E-03
               23                4   4.81287530E-03   23.8022488E-03               0.  -6.99272007E-03
               24                1   7.90891610E-03   19.2242898E-03               0.  -10.7473545E-03
               24                2   11.0823996E-03   23.3455617E-03               0.  -12.6558077E-03
               24                3   5.15464554E-03   21.7204392E-03               0.  -9.89110023E-03
               24                4   7.97570683E-03   26.3231955E-03               0.  -11.7121786E-03
               25                1   9.06633958E-03   32.1221836E-03               0.  -12.8087429E-03
               25                2   5.94481314E-03   34.9710882E-03               0.  -9.83356219E-03
               25                3   5.95003087E-03   24.8830467E-03               0.  -10.9244026E-03
               25                4   3.14671523E-03   27.4591185E-03               0.  -8.24614707E-03
               26                1   5.16340090E-03   33.2849622E-03               0.  -6.06330950E-03
               26                2   9.64384153E-03   36.0240564E-03               0.  -2.51508784E-03
               26                3   3.12410132E-03   25.4285987E-03               0.  -6.95869885E-03
               26                4   7.52243446E-03   28.7060011E-03               0.  -3.52892443E-03
               27                1   6.71529397E-03   22.9668077E-03               0.  -7.90509768E-03
               27                2   7.79621117E-03   26.0899495E-03               0.  -5.05695352E-03
               27                3   5.06511563E-03   17.3569247E-03               0.  -7.33636506E-03
               27                4   5.90469595E-03   19.7326075E-03               0.  -4.75694239E-03
               28                1   7.55346473E-03   23.5507730E-03               0.  -5.43800322E-03
               28                2   7.62816938E-03   24.9513052E-03               0.  -3.46424128E-03
               28                3   6.14475459E-03   18.9246405E-03               0.  -5.20963129E-03
               28                4   6.19233446E-03   20.1871581E-03               0.  -3.31453816E-03
               29                1   5.88394515E-03   17.7555606E-03               0.  -2.82096281E-03
               29                2   4.93611582E-03   14.4811934E-03               0.  -2.34396150E-03
               29                3   7.14929588E-03   17.4499489E-03               0.  -3.88992298E-03
               29                4   6.35061692E-03   14.3956393E-03               0.  -3.51743307E-03
               30                1   4.80202027E-03   13.0753694E-03               0.  -1.44004694E-03
               30                2   4.57913149E-03   12.0843584E-03               0.  -522.623828E-06
               30                3   7.16261892E-03   13.6958500E-03               0.  -1.67177932E-03
               30                4   7.14727072E-03   12.8273331E-03               0.  -841.160363E-06
               31                1   8.35387968E-03   18.6099205E-03               0.  -2.74093729E-03
               31                2   6.68759178E-03   13.4395435E-03               0.  -3.30722355E-03
               31                3   7.31884735E-03   17.1767417E-03               0.  -4.41277819E-03
               31                4   5.71333198E-03   12.4224247E-03               0.  -5.12531633E-03
               32                1   7.84246344E-03   11.9323209E-03               0.  -1.12076034E-03
               32                2   7.47771701E-03   10.4250861E-03               0.  -1.00311835E-03
               32                3   8.28815531E-03   11.9643230E-03               0.  -1.54455786E-03
               32                4   7.98131991E-03   10.5451252E-03               0.  -1.46946916E-03
               33                1   7.48089841E-03   8.34428426E-03               0.  -1.81314070E-03
               33                2   7.24031916E-03   8.29402264E-03               0.  -2.10162788E-03
               33                3   7.84583855E-03   9.32459440E-03               0.  -1.62189570E-03
               33                4   7.63783278E-03   9.33220703E-03               0.  -1.88523903E-03
               34                1   5.90208964E-03   5.24431001E-03               0.  -2.43099360E-03
               34                2   4.29359917E-03   4.77745291E-03               0.  -2.55681458E-03
               34                3   6.61224732E-03   5.87509619E-03               0.  -1.76767854E-03
               34                4   5.05526690E-03   5.46441134E-03               0.  -1.82993722E-03
               35                1   1.60168088E-03   2.36212346E-03               0.  -2.31267116E-03
               35                2  -4.18091193E-03   604.247849E-06               0.  -2.00413982E-03
               35                3   3.07340804E-03   2.18155398E-03               0.  -307.609502E-06
               35                4  -3.20773898E-03   195.354645E-06               0.   283.297297E-06
               36                1   5.54533675E-03   11.4205247E-03               0.  -5.17029501E-03
               36                2   4.26022569E-03   11.4983795E-03               0.  -6.00384315E-03
               36                3   7.02815317E-03   14.6367326E-03               0.  -4.22561355E-03
               36                4   6.02337113E-03   15.0884027E-03               0.  -4.87889908E-03
               37                1   3.35959112E-03   8.43523536E-03               0.  -6.20139251E-03
               37                2   2.10931781E-03   8.46565142E-03               0.  -6.68599177E-03
               37                3   4.66728490E-03   10.6409760E-03               0.  -5.33429999E-03
               37                4   3.59013141E-03   10.9419432E-03               0.  -5.70712844E-03
               38                1   2.51677306E-03   4.93972190E-03               0.  -5.08131739E-03
               38                2  -430.785556E-06   3.94977583E-03               0.  -4.65457467E-03
               38                3   3.84542136E-03   4.90944786E-03               0.  -4.03532898E-03
               38                4   1.03481894E-03   3.89591698E-03               0.  -3.44977085E-03
               39                1   7.97850918E-03   26.3221487E-03               0.   11.7140580E-03
               39                2   11.0870097E-03   23.3436208E-03               0.   12.6564130E-03
               39                3   5.15195867E-03   21.7164531E-03               0.   9.89003200E-03
               39                4   7.90689792E-03   19.2158297E-03               0.   10.7443053E-03
               40                1   4.80511598E-03   23.7918943E-03               0.   6.99719135E-03
               40                2   5.09526301E-03   21.7345692E-03               0.   7.80529389E-03
               40                3   3.95401800E-03   21.7937361E-03               0.   6.48159580E-03
               40                4   4.08162037E-03   19.7558086E-03               0.   7.09781935E-03
               41                1   3.06062726E-03   19.3545558E-03               0.   6.94008684E-03
               41                2   2.56938441E-03   19.2992091E-03               0.   6.83149695E-03
               41                3   2.32788199E-03   18.9869460E-03               0.   7.23888399E-03
               41                4   1.80946104E-03   18.8886169E-03               0.   7.18898140E-03
               42                1   2.79946625E-03   17.6587775E-03               0.   6.93780463E-03
               42                2   2.77096569E-03   18.6476558E-03               0.   7.25822244E-03
               42                3   1.88774022E-03   15.7711189E-03               0.   7.57619180E-03
               42                4   1.72923121E-03   16.4568331E-03               0.   7.97719602E-03
               43                1   4.26502759E-03   12.4840755E-03               0.   7.77295884E-03
               43                2   5.54443244E-03   13.7182185E-03               0.   8.44992511E-03
               43                3   4.79496550E-03   11.4584910E-03               0.   7.64766661E-03
               43                4   6.22637011E-03   12.5959860E-03               0.   8.34102556E-03
               44                1   1.03120750E-03   3.95585457E-03               0.   3.47310700E-03
               44                2  -403.375219E-06   4.03359625E-03               0.   4.65926342E-03
               44                3   3.82572622E-03   4.97315638E-03               0.   4.06704843E-03
               44                4   2.53473921E-03   5.02764527E-03               0.   5.09780692E-03
               45                1  -3.19295586E-03   183.622455E-06               0.  -274.201389E-06
               45                2  -4.15268866E-03   608.118658E-06               0.   2.00949097E-03
               45                3   3.05226422E-03   2.16374616E-03               0.   329.056755E-06
               45                4   1.61821803E-03   2.36367807E-03               0.   2.32426752E-03
               46                1   3.61712347E-03   10.9823663E-03               0.   5.73345087E-03
               46                2   2.12187786E-03   8.43370985E-03               0.   6.71990030E-03
               46                3   4.66783391E-03   10.6703984E-03               0.   5.34590380E-03
               46                4   3.33957840E-03   8.40022881E-03               0.   6.22270582E-03
               47                1   5.06866165E-03   5.49881905E-03               0.   1.83359697E-03
               47                2   4.30244114E-03   4.78676055E-03               0.   2.56506680E-03
               47                3   6.62831496E-03   5.90976700E-03               0.   1.76099397E-03
               47                4   5.89849381E-03   5.24995429E-03               0.   2.43211817E-03
               48                1   6.00223290E-03   15.0555484E-03               0.   4.87927860E-03
               48                2   4.23541712E-03   11.4755994E-03               0.   6.00751955E-03
               48                3   7.01377774E-03   14.6071594E-03               0.   4.22738958E-03
               48                4   5.53220557E-03   11.3995085E-03               0.   5.17254742E-03
               49                1   7.62482639E-03   9.31001082E-03               0.   1.88165833E-03
               49                2   7.22590974E-03   8.28483608E-03               0.   2.10292009E-03
               49                3   7.84256216E-03   9.30616260E-03               0.   1.62221934E-03
               49                4   7.47703016E-03   8.33849143E-03               0.   1.81799568E-03
               50                1   7.98140932E-03   10.5428603E-03               0.   1.47036347E-03
               50                2   7.48074148E-03   10.4231890E-03               0.   1.00551965E-03
               50                3   8.28362349E-03   11.9508477E-03               0.   1.54190394E-03
               50                4   7.84121640E-03   11.9177280E-03               0.   1.12023682E-03
               51                1   7.15051312E-03   12.8284562E-03               0.   841.285510E-06
               51                2   4.57971264E-03   12.0845661E-03               0.   522.450195E-06
               51                3   7.16213835E-03   13.6950547E-03               0.   1.67104846E-03
               51                4   4.80118347E-03   13.0739277E-03               0.   1.43893564E-03
               52                1   5.70966862E-03   12.4151474E-03               0.   5.12716081E-03
               52                2   6.68522576E-03   13.4255216E-03               0.   3.30661051E-03
               52                3   7.31271552E-03   17.1622392E-03               0.   4.41657705E-03
               52                4   8.34991783E-03   18.5912736E-03               0.   2.74127722E-03
               53                1   6.35519763E-03   14.3965846E-03               0.   3.51655437E-03
               53                2   4.93668951E-03   14.4785717E-03               0.   2.34251237E-03
               53                3   7.15353899E-03   17.4479932E-03               0.   3.89006734E-03
               53                4   5.88403689E-03   17.7508295E-03               0.   2.82026688E-03
               54                1   6.19136402E-03   20.1819949E-03               0.   3.31432745E-03
               54                2   7.62734376E-03   24.9464083E-03               0.   3.46469344E-03
               54                3   6.14609383E-03   18.9222787E-03               0.   5.21028647E-03
               54                4   7.55476346E-03   23.5475712E-03               0.   5.43981232E-03
               55                1   7.52146356E-03   28.7016984E-03               0.   3.52925039E-03
               55                2   9.64269787E-03   36.0203609E-03               0.   2.51624594E-03
               55                3   3.12606664E-03   25.4273675E-03               0.   6.95832353E-03
               55                4   5.16327936E-03   33.2817249E-03               0.   6.06528344E-03
               56                1   5.90112526E-03   19.7206121E-03               0.   4.75342199E-03
               56                2   7.79145444E-03   26.0720793E-03               0.   5.05754398E-03
               56                3   5.07126236E-03   17.3597652E-03               0.   7.32962275E-03
               56                4   6.71897503E-03   22.9580384E-03               0.   7.90390652E-03
               57                1   3.14496714E-03   27.4505988E-03               0.   8.24278221E-03
               57                2   5.94598707E-03   34.9628925E-03               0.   9.83304344E-03
               57                3   5.95038757E-03   24.8797201E-03               0.   10.9197581E-03
               57                4   9.06973053E-03   32.1168192E-03               0.   12.8070451E-03
               58                1   7.23482389E-03   25.4710484E-03               0.   10.8527495E-03
               58                2   9.51033086E-03   23.1478233E-03               0.   11.6936285E-03
               58                3   4.52063931E-03   21.1532526E-03               0.   9.13061574E-03
               58                4   6.64210273E-03   19.3491243E-03               0.   9.95118078E-03
               59                1   4.25731344E-03   23.7443894E-03               0.   5.75872837E-03
               59                2   3.56510142E-03   21.6455329E-03               0.   6.90221461E-03
               59                3   3.64116207E-03   21.6186047E-03               0.   5.36813820E-03
               59                4   3.01047019E-03   19.6896847E-03               0.   6.34481339E-03
               60                1   4.08240035E-03   20.9912434E-03               0.   5.07909106E-03
               60                2   2.58038589E-03   19.5960961E-03               0.   5.87062631E-03
               60                3   4.17761225E-03   20.2651918E-03               0.   5.20176673E-03
               60                4   2.90217996E-03   18.9554170E-03               0.   5.90054365E-03
               61                1   3.05675413E-03   16.6849717E-03               0.   6.79642055E-03
               61                2   3.86170112E-03   17.8440046E-03               0.   7.37003377E-03
               61                3   3.21787922E-03   15.2193727E-03               0.   7.12192571E-03
               61                4   3.93342366E-03   15.9968901E-03               0.   7.66406581E-03
               62                1   5.48703922E-03   12.1854218E-03               0.   8.44475813E-03
               62                2   7.02027045E-03   13.4761063E-03               0.   9.19610821E-03
               62                3   6.47005159E-03   11.0934703E-03               0.   8.19923729E-03
               62                4   8.19416624E-03   12.2415517E-03               0.   8.92936345E-03
               63                1   4.39291680E-03   4.09341231E-03               0.   3.65865720E-03
               63                2   3.10915126E-03   3.32653360E-03               0.   4.65670042E-03
               63                3   6.15597749E-03   4.52360976E-03               0.   3.80219566E-03
               63                4   5.00694150E-03   3.83734796E-03               0.   4.69356356E-03
               64                1   1.08423294E-03   339.604594E-06               0.   218.132220E-06
               64                2   53.2794402E-06   31.3893688E-06               0.   2.35294015E-03
               64                3   6.17597019E-03   1.86777744E-03               0.   421.980047E-06
               64                4   4.77490202E-03   1.44776027E-03               0.   2.40034796E-03
               65                1   6.83770934E-03   10.5381962E-03               0.   4.44032531E-03
               65                2   4.71651368E-03   6.15966087E-03               0.   5.79121988E-03
               65                3   8.08153767E-03   10.0524547E-03               0.   3.61833558E-03
               65                4   6.29684050E-03   6.13397826E-03               0.   4.75195469E-03
               66                1   7.87730329E-03   3.80239938E-03               0.   1.70111307E-03
               66                2   6.94373902E-03   2.48497818E-03               0.   2.58238823E-03
               66                3   9.63220280E-03   4.26139403E-03               0.   1.43128773E-03
               66                4   8.77358485E-03   3.01328790E-03               0.   2.26625241E-03
               67                1   9.91163310E-03   3.73309362E-03               0.   1.96993654E-03
               67                2   11.2436041E-03   4.17878944E-03               0.   1.26353232E-03
               67                3   10.8293705E-03   5.86930104E-03               0.   1.33420643E-03
               67                4   12.1191004E-03   6.41278969E-03               0.   641.612103E-06
               68                1   11.8462751E-03   4.20708489E-03               0.   904.410204E-06
               68                2   12.4119343E-03   4.43201559E-03               0.   208.596815E-06
               68                3   12.4314679E-03   5.99953858E-03               0.   665.798958E-06
               68                4   13.0029107E-03   6.35209400E-03               0.   1.91046502E-06
               69                1   6.68614358E-03   6.17150310E-03               0.   4.61925007E-03
               69                2   8.99767596E-03   7.72563042E-03               0.   2.45492393E-03
               69                3   8.76103528E-03   11.5408851E-03               0.   3.47119686E-03
               69                4   11.0484343E-03   13.5598220E-03               0.   1.42709562E-03
               70                1   9.56251193E-03   6.50155777E-03               0.   1.87591731E-03
               70                2   11.0019194E-03   7.57120410E-03               0.   279.632135E-06
               70                3   10.7232314E-03   10.0863837E-03               0.   1.40800257E-03
               70                4   12.1743362E-03   11.3887470E-03               0.  -132.157977E-06
               71                1   9.57634673E-03   13.1060360E-03               0.   92.1925312E-06
               71                2   10.9288944E-03   17.6674519E-03               0.  -112.317830E-06
               71                3   8.33985023E-03   11.4484383E-03               0.   2.01732456E-03
               71                4   9.56007838E-03   15.7022662E-03               0.   1.92445656E-03
               72                1   7.52438419E-03   20.1327484E-03               0.   366.167078E-06
               72                2   9.44957696E-03   26.6196989E-03               0.   220.341055E-06
               72                3   6.13071583E-03   17.6522136E-03               0.   2.92424788E-03
               72                4   7.94947892E-03   23.9927694E-03               0.   3.00932466E-03
               73                1   2.69420212E-03   29.9498253E-03               0.   1.38052937E-03
               73                2   5.84218651E-03   40.3622836E-03               0.   1.78219320E-03
               73                3   2.61900714E-03   27.2420235E-03               0.   5.09128487E-03
               73                4   6.12609554E-03   38.5833047E-03               0.   5.93316928E-03
               74                1   7.87314586E-03   14.8107233E-03               0.   2.58995756E-03
               74                2   9.14167333E-03   20.0848617E-03               0.   2.23497674E-03
               74                3   4.99023777E-03   12.0918499E-03               0.   5.02817752E-03
               74                4   5.82387112E-03   16.6480634E-03               0.   4.97939158E-03
               75                1   6.26357412E-03   22.1161637E-03               0.   3.25566111E-03
               75                2   7.63584394E-03   26.9220751E-03               0.   3.53881367E-03
               75                3   5.17560774E-03   19.6458288E-03               0.   5.26970439E-03
               75                4   6.40547229E-03   24.1255239E-03               0.   5.79042127E-03
               76                1   3.55932373E-03   27.9232729E-03               0.   6.68943394E-03
               76                2   6.69139996E-03   36.3384634E-03               0.   8.34886916E-03
               76                3   5.43670077E-03   24.9594133E-03               0.   9.45489854E-03
               76                4   8.87767412E-03   33.1394337E-03               0.   11.5134437E-03
               77                1   6.26210868E-03   12.5541575E-03               0.  -8.33906326E-03
               77                2   5.57013089E-03   13.7493294E-03               0.  -8.44644010E-03
               77                3   4.78260918E-03   11.3704409E-03               0.  -7.61717325E-03
               77                4   4.25668573E-03   12.4694938E-03               0.  -7.74748484E-03
               78                1   1.76064670E-03   16.4507218E-03               0.  -7.99201336E-03
               78                2   2.79612374E-03   18.6601169E-03               0.  -7.27772247E-03
               78                3   1.90856692E-03   15.7538150E-03               0.  -7.58473668E-03
               78                4   2.81530875E-03   17.6436771E-03               0.  -6.94505405E-03
               79                1   1.81109388E-03   18.9062767E-03               0.  -7.17206020E-03
               79                2   2.56999140E-03   19.2820467E-03               0.  -6.82464661E-03
               79                3   2.33472930E-03   19.0167371E-03               0.  -7.23067904E-03
               79                4   3.06562148E-03   19.3562303E-03               0.  -6.94121281E-03
               80                1   4.08748398E-03   19.7609365E-03               0.  -7.10277678E-03
               80                2   5.09639224E-03   21.7387788E-03               0.  -7.80786807E-03
               80                3   3.96403531E-03   21.8004920E-03               0.  -6.47977320E-03
               80                4   4.81287530E-03   23.8022488E-03               0.  -6.99272007E-03
               81                1   7.90891610E-03   19.2242898E-03               0.  -10.7473545E-03
               81                2   11.0823996E-03   23.3455617E-03               0.  -12.6558077E-03
               81                3   5.15464554E-03   21.7204392E-03               0.  -9.89110023E-03
               81                4   7.97570683E-03   26.3231955E-03               0.  -11.7121786E-03
               82                1   9.06633958E-03   32.1221836E-03               0.  -12.8087429E-03
               82                2   5.94481314E-03   34.9710882E-03               0.  -9.83356219E-03
               82                3   5.95003087E-03   24.8830467E-03               0.  -10.9244026E-03
               82                4   3.14671523E-03   27.4591185E-03               0.  -8.24614707E-03
               83                1   5.16340090E-03   33.2849622E-03               0.  -6.06330950E-03
               83                2   9.64384153E-03   36.0240564E-03               0.  -2.51508784E-03
               83                3   3.12410132E-03   25.4285987E-03               0.  -6.95869885E-03
               83                4   7.52243446E-03   28.7060011E-03               0.  -3.52892443E-03
               84                1   6.71529397E-03   22.9668077E-03               0.  -7.90509768E-03
               84                2   7.79621117E-03   26.0899495E-03               0.  -5.05695352E-03
               84                3   5.06511563E-03   17.3569247E-03               0.  -7.33636506E-03
               84                4   5.90469595E-03   19.7326075E-03               0.  -4.75694239E-03
               85                1   7.55346473E-03   23.5507730E-03               0.  -5.43800322E-03
               85                2   7.62816938E-03   24.9513052E-03               0.  -3.46424128E-03
               85                3   6.14475459E-03   18.9246405E-03               0.  -5.20963129E-03
               85                4   6.19233446E-03   20.1871581E-03               0.  -3.31453816E-03
               86                1   5.88394515E-03   17.7555606E-03               0.  -2.82096281E-03
               86                2   4.93611582E-03   14.4811934E-03               0.  -2.34396150E-03
               86                3   7.14929588E-03   17.4499489E-03               0.  -3.88992298E-03
               86                4   6.35061692E-03   14.3956393E-03               0.  -3.51743307E-03
               87                1   4.80202027E-03   13.0753694E-03               0.  -1.44004694E-03
               87                2   4.57913149E-03   12.0843584E-03               0.  -522.623828E-06
               87                3   7.16261892E-03   13.6958500E-03               0.  -1.67177932E-03
               87                4   7.14727072E-03   12.8273331E-03               0.  -841.160363E-06
               88                1   8.35387968E-03   18.6099205E-03               0.  -2.74093729E-03
               88                2   6.68759178E-03   13.4395435E-03               0.  -3.30722355E-03
               88                3   7.31884735E-03   17.1767417E-03               0.  -4.41277819E-03
               88                4   5.71333198E-03   12.4224247E-03               0.  -5.12531633E-03
               89                1   7.84246344E-03   11.9323209E-03               0.  -1.12076034E-03
               89                2   7.47771701E-03   10.4250861E-03               0.  -1.00311835E-03
               89                3   8.28815531E-03   11.9643230E-03               0.  -1.54455786E-03
               89                4   7.98131991E-03   10.5451252E-03               0.  -1.46946916E-03
               90                1   7.48089841E-03   8.34428426E-03               0.  -1.81314070E-03
               90                2   7.24031916E-03   8.29402264E-03               0.  -2.10162788E-03
               90                3   7.84583855E-03   9.32459440E-03               0.  -1.62189570E-03
               90                4   7.63783278E-03   9.33220703E-03               0.  -1.88523903E-03
               91                1   5.90208964E-03   5.24431001E-03               0.  -2.43099360E-03
               91                2   4.29359917E-03   4.77745291E-03               0.  -2.55681458E-03
               91                3   6.61224732E-03   5.87509619E-03               0.  -1.76767854E-03
               91                4   5.05526690E-03   5.46441134E-03               0.  -1.82993722E-03
               92                1   1.60168088E-03   2.36212346E-03               0.  -2.31267116E-03
               92                2  -4.18091193E-03   604.247849E-06               0.  -2.00413982E-03
               92                3   3.07340804E-03   2.18155398E-03               0.  -307.609502E-06
               92                4  -3.20773898E-03   195.354645E-06               0.   283.297297E-06
               93                1   5.54533675E-03   11.4205247E-03               0.  -5.17029501E-03
               93                2   4.26022569E-03   11.4983795E-03               0.  -6.00384315E-03
               93                3   7.02815317E-03   14.6367326E-03               0.  -4.22561355E-03
               93                4   6.02337113E-03   15.0884027E-03               0.  -4.87889908E-03
               94                1   3.35959112E-03   8.43523536E-03               0.  -6.20139251E-03
               94                2   2.10931781E-03   8.46565142E-03               0.  -6.68599177E-03
               94                3   4.66728490E-03   10.6409760E-03               0.  -5.33429999E-03
               94                4   3.59013141E-03   10.9419432E-03               0.  -5.70712844E-03
               95                1   2.51677306E-03   4.93972190E-03               0.  -5.08131739E-03
               95                2  -430.785556E-06   3.94977583E-03               0.  -4.65457467E-03
               95                3   3.84542136E-03   4.90944786E-03               0.  -4.03532898E-03
               95                4   1.03481894E-03   3.89591698E-03               0.  -3.44977085E-03
               96                1   7.23482389E-03   25.4710484E-03               0.   10.8527495E-03
               96                2   9.51033086E-03   23.1478233E-03               0.   11.6936285E-03
               96                3   4.52063931E-03   21.1532526E-03               0.   9.13061574E-03
               96                4   6.64210273E-03   19.3491243E-03               0.   9.95118078E-03
               97                1   4.25731344E-03   23.7443894E-03               0.   5.75872837E-03
               97                2   3.56510142E-03   21.6455329E-03               0.   6.90221461E-03
               97                3   3.64116207E-03   21.6186047E-03               0.   5.36813820E-03
               97                4   3.01047019E-03   19.6896847E-03               0.   6.34481339E-03
               98                1   4.08240035E-03   20.9912434E-03               0.   5.07909106E-03
               98                2   2.58038589E-03   19.5960961E-03               0.   5.87062631E-03
               98                3   4.17761225E-03   20.2651918E-03               0.   5.20176673E-03
               98                4   2.90217996E-03   18.9554170E-03               0.   5.90054365E-03
               99                1   3.05675413E-03   16.6849717E-03               0.   6.79642055E-03
               99                2   3.86170112E-03   17.8440046E-03               0.   7.37003377E-03
               99                3   3.21787922E-03   15.2193727E-03               0.   7.12192571E-03
               99                4   3.93342366E-03   15.9968901E-03               0.   7.66406581E-03
              100                1   5.48703922E-03   12.1854218E-03               0.   8.44475813E-03
              100                2   7.02027045E-03   13.4761063E-03               0.   9.19610821E-03
              100                3   6.47005159E-03   11.0934703E-03               0.   8.19923729E-03
              100                4   8.19416624E-03   12.2415517E-03               0.   8.92936345E-03
              101                1   4.39291680E-03   4.09341231E-03               0.   3.65865720E-03
              101                2   3.10915126E-03   3.32653360E-03               0.   4.65670042E-03
              101                3   6.15597749E-03   4.52360976E-03               0.   3.80219566E-03
              101                4   5.00694150E-03   3.83734796E-03               0.   4.69356356E-03
              102                1   1.08423294E-03   339.604594E-06               0.   218.132220E-06
              102                2   53.2794402E-06   31.3893688E-06               0.   2.35294015E-03
              102                3   6.17597019E-03   1.86777744E-03               0.   421.980047E-06
              102                4   4.77490202E-03   1.44776027E-03               0.   2.40034796E-03
              103                1   6.83770934E-03   10.5381962E-03               0.   4.44032531E-03
              103                2   4.71651368E-03   6.15966087E-03               0.   5.79121988E-03
              103                3   8.08153767E-03   10.0524547E-03               0.   3.61833558E-03
              103                4   6.29684050E-03   6.13397826E-03               0.   4.75195469E-03
              104                1   7.87730329E-03   3.80239938E-03               0.   1.70111307E-03
              104                2   6.94373902E-03   2.48497818E-03               0.   2.58238823E-03
              104                3   9.63220280E-03   4.26139403E-03               0.   1.43128773E-03
              104                4   8.77358485E-03   3.01328790E-03               0.   2.26625241E-03
              105                1   9.91163310E-03   3.73309362E-03               0.   1.96993654E-03
              105                2   11.2436041E-03   4.17878944E-03               0.   1.26353232E-03
              105                3   10.8293705E-03   5.86930104E-03               0.   1.33420643E-03
              105                4   12.1191004E-03   6.41278969E-03               0.   641.612103E-06
              106                1   11.8462751E-03   4.20708489E-03               0.   904.410204E-06
              106                2   12.4119343E-03   4.43201559E-03               0.   208.596815E-06
              106                3   12.4314679E-03   5.99953858E-03               0.   665.798958E-06
              106                4   13.0029107E-03   6.35209400E-03               0.   1.91046502E-06
              107                1   6.68614358E-03   6.17150310E-03               0.   4.61925007E-03
              107                2   8.99767596E-03   7.72563042E-03               0.   2.45492393E-03
              107                3   8.76103528E-03   11.5408851E-03               0.   3.47119686E-03
              107                4   11.0484343E-03   13.5598220E-03               0.   1.42709562E-03
              108                1   9.56251193E-03   6.50155777E-03               0.   1.87591731E-03
              108                2   11.0019194E-03   7.57120410E-03               0.   279.632135E-06
              108                3   10.7232314E-03   10.0863837E-03               0.   1.40800257E-03
              108                4   12.1743362E-03   11.3887470E-03               0.  -132.157977E-06
              109                1   9.57634673E-03   13.1060360E-03               0.   92.1925312E-06
              109                2   10.9288944E-03   17.6674519E-03               0.  -112.317830E-06
              109                3   8.33985023E-03   11.4484383E-03               0.   2.01732456E-03
              109                4   9.56007838E-03   15.7022662E-03               0.   1.92445656E-03
              110                1   7.52438419E-03   20.1327484E-03               0.   366.167078E-06
              110                2   9.44957696E-03   26.6196989E-03               0.   220.341055E-06
              110                3   6.13071583E-03   17.6522136E-03               0.   2.92424788E-03
              110                4   7.94947892E-03   23.9927694E-03               0.   3.00932466E-03
              111                1   2.69420212E-03   29.9498253E-03               0.   1.38052937E-03
              111                2   5.84218651E-03   40.3622836E-03               0.   1.78219320E-03
              111                3   2.61900714E-03   27.2420235E-03               0.   5.09128487E-03
              111                4   6.12609554E-03   38.5833047E-03               0.   5.93316928E-03
              112                1   7.87314586E-03   14.8107233E-03               0.   2.58995756E-03
              112                2   9.14167333E-03   20.0848617E-03               0.   2.23497674E-03
              112                3   4.99023777E-03   12.0918499E-03               0.   5.02817752E-03
              112                4   5.82387112E-03   16.6480634E-03               0.   4.97939158E-03
              113                1   6.26357412E-03   22.1161637E-03               0.   3.25566111E-03
              113                2   7.63584394E-03   26.9220751E-03               0.   3.53881367E-03
              113                3   5.17560774E-03   19.6458288E-03               0.   5.26970439E-03
              113                4   6.40547229E-03   24.1255239E-03               0.   5.79042127E-03
              114                1   3.55932373E-03   27.9232729E-03               0.   6.68943394E-03
              114                2   6.69139996E-03   36.3384634E-03               0.   8.34886916E-03
              114                3   5.43670077E-03   24.9594133E-03               0.   9.45489854E-03
              114                4   8.87767412E-03   33.1394337E-03               0.   11.5134437E-03
              115                1   7.97850918E-03   26.3221487E-03               0.   11.7140580E-03
              115                2   11.0870097E-03   23.3436208E-03               0.   12.6564130E-03
              115                3   5.15195867E-03   21.7164531E-03               0.   9.89003200E-03
              115                4   7.90689792E-03   19.2158297E-03               0.   10.7443053E-03
              116                1   4.80511598E-03   23.7918943E-03               0.   6.99719135E-03
              116                2   5.09526301E-03   21.7345692E-03               0.   7.80529389E-03
              116                3   3.95401800E-03   21.7937361E-03               0.   6.48159580E-03
              116                4   4.08162037E-03   19.7558086E-03               0.   7.09781935E-03
              117                1   3.06062726E-03   19.3545558E-03               0.   6.94008684E-03
              117                2   2.56938441E-03   19.2992091E-03               0.   6.83149695E-03
              117                3   2.32788199E-03   18.9869460E-03               0.   7.23888399E-03
              117                4   1.80946104E-03   18.8886169E-03               0.   7.18898140E-03
              118                1   2.79946625E-03   17.6587775E-03               0.   6.93780463E-03
              118                2   2.77096569E-03   18.6476558E-03               0.   7.25822244E-03
              118                3   1.88774022E-03   15.7711189E-03               0.   7.57619180E-03
              118                4   1.72923121E-03   16.4568331E-03               0.   7.97719602E-03
              119                1   4.26502759E-03   12.4840755E-03               0.   7.77295884E-03
              119                2   5.54443244E-03   13.7182185E-03               0.   8.44992511E-03
              119                3   4.79496550E-03   11.4584910E-03               0.   7.64766661E-03
              119                4   6.22637011E-03   12.5959860E-03               0.   8.34102556E-03
              120                1   1.03120750E-03   3.95585457E-03               0.   3.47310700E-03
              120                2  -403.375219E-06   4.03359625E-03               0.   4.65926342E-03
              120                3   3.82572622E-03   4.97315638E-03               0.   4.06704843E-03
              120                4   2.53473921E-03   5.02764527E-03               0.   5.09780692E-03
              121                1  -3.19295586E-03   183.622455E-06               0.  -274.201389E-06
